Vernier Format 2
pol28.txt 4/5/2022 17:50:39
Run 1
Time	Potential	Potential	Current	
T	P	P	C	
s	V	V	A	

2406	0.361	0.399	0.1446	
2407	0.361	0.403	0.1446	
2408	0.370	0.409	0.1446	
2409	0.356	0.409	0.1446	
2410	0.366	0.399	0.1442	
2411	0.351	0.403	0.1442	
2412	0.366	0.409	0.1442	
2413	0.356	0.394	0.1442	
2414	0.366	0.409	0.1442	
2415	0.366	0.403	0.1442	
2416	0.356	0.399	0.1442	
2417	0.361	0.403	0.1442	
2418	0.366	0.409	0.1442	
2419	0.366	0.394	0.1442	
2420	0.356	0.399	0.1442	
2421	0.361	0.403	0.1439	
2422	0.366	0.409	0.1439	
2423	0.370	0.409	0.1439	
2424	0.366	0.403	0.1442	
2425	0.366	0.389	0.1439	
2426	0.361	0.394	0.1439	
2427	0.370	0.409	0.1439	
2428	0.351	0.403	0.1442	
2429	0.366	0.403	0.1442	
2430	0.361	0.403	0.1439	
2431	0.366	0.399	0.1439	
2432	0.366	0.414	0.1439	
2433	0.361	0.399	0.1442	
2434	0.366	0.409	0.1439	
2435	0.366	0.399	0.1439	
2436	0.366	0.414	0.1439	
2437	0.356	0.399	0.1439	
2438	0.366	0.409	0.1439	
2439	0.375	0.403	0.1439	
2440	0.366	0.403	0.1439	
2441	0.356	0.399	0.1439	
2442	0.366	0.414	0.1439	
2443	0.366	0.403	0.1439	
2444	0.356	0.399	0.1442	
2445	0.366	0.409	0.1439	
2446	0.361	0.399	0.1439	
2447	0.356	0.403	0.1439	
2448	0.366	0.403	0.1439	
2449	0.361	0.409	0.1439	
2450	0.366	0.414	0.1439	
2451	0.366	0.414	0.1439	
2452	0.356	0.403	0.1439	
2453	0.356	0.403	0.1439	
2454	0.366	0.403	0.1439	
2455	0.366	0.409	0.1439	
2456	0.356	0.394	0.1439	
2457	0.366	0.409	0.1439	
2458	0.356	0.394	0.1439	
2459	0.356	0.399	0.1439	
2460	0.366	0.409	0.1439	
2461	0.366	0.409	0.1436	
2462	0.356	0.394	0.1436	
2463	0.366	0.409	0.1439	
2464	0.366	0.403	0.1439	
2465	0.366	0.403	0.1439	
2466	0.366	0.399	0.1436	
2467	0.366	0.403	0.1436	
2468	0.366	0.409	0.1436	
2469	0.366	0.409	0.1436	
2470	0.356	0.399	0.1439	
2471	0.366	0.399	0.1436	
2472	0.361	0.403	0.1436	
2473	0.356	0.394	0.1436	
2474	0.356	0.394	0.1436	
2475	0.361	0.399	0.1436	
2476	0.366	0.414	0.1436	
2477	0.361	0.403	0.1433	
2478	0.361	0.394	0.1436	
2479	0.366	0.409	0.1436	
2480	0.351	0.403	0.1436	
2481	0.370	0.409	0.1436	
2482	0.361	0.399	0.1436	
2483	0.356	0.399	0.1436	
2484	0.361	0.414	0.1439	
2485	0.366	0.403	0.1436	
2486	0.366	0.403	0.1436	
2487	0.361	0.399	0.1433	
2488	0.356	0.394	0.1433	
2489	0.351	0.403	0.1433	
2490	0.361	0.403	0.1427	
2491	0.361	0.403	0.1427	
2492	0.087	0.399	0.2757	
2493	0.111	0.394	0.3209	
2494	0.116	0.399	0.3171	
2495	0.111	0.399	0.3153	
2496	0.116	0.399	0.3153	
2497	0.111	0.403	0.3134	
2498	0.111	0.399	0.3146	
2499	0.107	0.394	0.3146	
2500	0.111	0.399	0.3140	
2501	0.116	0.403	0.3140	
2502	0.111	0.409	0.3131	
2503	0.102	0.399	0.3125	
2504	0.116	0.403	0.3118	
2505	0.111	0.409	0.3112	
2506	0.111	0.403	0.3103	
2507	0.111	0.409	0.3093	
2508	0.097	0.403	0.3084	
2509	0.107	0.403	0.3069	
2510	0.097	0.403	0.3075	
2511	0.107	0.414	0.3062	
2512	0.116	0.403	0.3050	
2513	0.102	0.399	0.3037	
2514	0.107	0.409	0.3028	
2515	0.102	0.399	0.3016	
2516	0.092	0.403	0.3009	
2517	0.107	0.403	0.2994	
2518	0.102	0.399	0.2994	
2519	0.092	0.394	0.2984	
2520	0.097	0.403	0.2966	
2521	0.102	0.409	0.2959	
2522	0.107	0.409	0.2953	
2523	0.107	0.399	0.2941	
2524	0.102	0.394	0.2928	
2525	0.092	0.399	0.2919	
2526	0.087	0.399	0.2910	
2527	0.092	0.399	0.2900	
2528	0.092	0.389	0.2888	
2529	0.092	0.399	0.2878	
2530	0.092	0.403	0.2866	
2531	0.102	0.399	0.2863	
2532	0.087	0.399	0.2854	
2533	0.092	0.394	0.2841	
2534	0.102	0.399	0.2835	
2535	0.102	0.403	0.2822	
2536	0.092	0.394	0.2813	
2537	0.102	0.403	0.2807	
2538	0.087	0.399	0.2798	
2539	0.102	0.399	0.2788	
2540	0.082	0.399	0.2779	
2541	0.102	0.403	0.2766	
2542	0.087	0.399	0.2748	
2543	0.102	0.403	0.2744	
2544	0.082	0.399	0.2741	
2545	0.097	0.403	0.2729	
2546	0.102	0.403	0.2723	
2547	0.087	0.394	0.2713	
2548	0.092	0.399	0.2704	
2549	0.102	0.399	0.2701	
2550	0.087	0.389	0.2688	
2551	0.082	0.399	0.2682	
2552	0.097	0.409	0.2676	
2553	0.087	0.403	0.2667	
2554	0.097	0.403	0.2660	
2555	0.097	0.399	0.2651	
2556	0.092	0.399	0.2645	
2557	0.092	0.394	0.2642	
2558	0.082	0.394	0.2632	
2559	0.087	0.394	0.2629	
2560	0.092	0.399	0.2617	
2561	0.097	0.403	0.2611	
2562	0.087	0.399	0.2604	
2563	0.087	0.389	0.2595	
2564	0.092	0.399	0.2589	
2565	0.092	0.403	0.2583	
2566	0.082	0.399	0.2576	
2567	0.092	0.399	0.2567	
2568	0.082	0.399	0.2561	
2569	0.092	0.399	0.2555	
2570	0.087	0.389	0.2545	
2571	0.092	0.399	0.2545	
2572	0.087	0.394	0.2539	
2573	0.087	0.399	0.2533	
2574	0.092	0.403	0.2520	
2575	0.092	0.399	0.2517	
2576	0.082	0.394	0.2511	
2577	0.082	0.399	0.2501	
2578	0.087	0.403	0.2498	
2579	0.092	0.403	0.2492	
2580	0.092	0.399	0.2486	
2581	0.092	0.399	0.2477	
2582	0.087	0.399	0.2470	
2583	0.082	0.394	0.2489	
2584	0.082	0.394	0.2477	
2585	0.087	0.394	0.2470	
2586	0.082	0.389	0.2464	
2587	0.082	0.389	0.2455	
2588	0.082	0.389	0.2448	
2589	0.087	0.394	0.2442	
2590	0.087	0.394	0.2436	
2591	0.087	0.394	0.2430	
2592	0.087	0.403	0.2427	
2593	0.087	0.399	0.2436	
2594	0.087	0.399	0.2427	
2595	0.072	0.399	0.2417	
2596	0.082	0.389	0.2411	
2597	0.082	0.403	0.2405	
2598	0.082	0.389	0.2396	
2599	0.087	0.403	0.2392	
2600	0.072	0.403	0.2386	
2601	0.087	0.399	0.2380	
2602	0.077	0.389	0.2377	
2603	0.077	0.399	0.2364	
2604	0.082	0.389	0.2361	
2605	0.082	0.399	0.2355	
2606	0.082	0.394	0.2349	
2607	0.077	0.399	0.2355	
2608	0.087	0.399	0.2346	
2609	0.082	0.394	0.2340	
2610	0.077	0.399	0.2340	
2611	0.087	0.399	0.2330	
2612	0.077	0.394	0.2324	
2613	0.082	0.403	0.2324	
2614	0.082	0.394	0.2318	
2615	0.077	0.384	0.2315	
2616	0.072	0.399	0.2308	
2617	0.082	0.403	0.2305	
2618	0.082	0.394	0.2302	
2619	0.067	0.394	0.2296	
2620	0.082	0.399	0.2293	
2621	0.077	0.394	0.2296	
2622	0.072	0.399	0.2293	
2623	0.082	0.399	0.2290	
2624	0.082	0.399	0.2283	
2625	0.082	0.399	0.2277	
2626	0.087	0.399	0.2274	
2627	0.082	0.403	0.2268	
2628	0.082	0.399	0.2265	
2629	0.082	0.399	0.2262	
2630	0.067	0.399	0.2262	
2631	0.077	0.389	0.2258	
2632	0.077	0.394	0.2255	
2633	0.082	0.394	0.2252	
2634	0.082	0.399	0.2246	
2635	0.082	0.403	0.2240	
2636	0.067	0.399	0.2234	
2637	0.077	0.389	0.2234	
2638	0.077	0.399	0.2230	
2639	0.077	0.389	0.2227	
2640	0.082	0.399	0.2243	
2641	0.072	0.389	0.2230	
2642	0.077	0.399	0.2227	
2643	0.077	0.394	0.2218	
2644	0.077	0.389	0.2218	
2645	0.067	0.399	0.2212	
2646	0.077	0.403	0.2212	
2647	0.082	0.399	0.2206	
2648	0.077	0.394	0.2202	
2649	0.077	0.389	0.2218	
2650	0.067	0.399	0.2212	
2651	0.077	0.399	0.2206	
2652	0.082	0.394	0.2196	
2653	0.067	0.399	0.2193	
2654	0.072	0.399	0.2190	
2655	0.082	0.399	0.2187	
2656	0.077	0.389	0.2181	
2657	0.067	0.399	0.2178	
2658	0.067	0.394	0.2171	
2659	0.087	0.399	0.2187	
2660	0.077	0.389	0.2181	
2661	0.067	0.384	0.2178	
2662	0.077	0.399	0.2171	
2663	0.082	0.399	0.2168	
2664	0.067	0.384	0.2165	
2665	0.072	0.394	0.2159	
2666	0.082	0.399	0.2156	
2667	0.072	0.389	0.2153	
2668	0.072	0.384	0.2153	
2669	0.072	0.389	0.2162	
2670	0.077	0.389	0.2153	
2671	0.082	0.399	0.2153	
2672	0.077	0.399	0.2150	
2673	0.067	0.384	0.2146	
2674	0.077	0.399	0.2143	
2675	0.072	0.399	0.2137	
2676	0.067	0.389	0.2134	
2677	0.077	0.399	0.2131	
2678	0.067	0.384	0.2128	
2679	0.082	0.394	0.2137	
2680	0.077	0.399	0.2134	
2681	0.077	0.394	0.2128	
2682	0.067	0.384	0.2125	
2683	0.072	0.399	0.2122	
2684	0.072	0.389	0.2118	
2685	0.077	0.394	0.2115	
2686	0.072	0.389	0.2115	
2687	0.077	0.394	0.2109	
2688	0.077	0.399	0.2109	
2689	0.082	0.394	0.2115	
2690	0.072	0.389	0.2112	
2691	0.067	0.389	0.2106	
2692	0.067	0.394	0.2103	
2693	0.077	0.399	0.2103	
2694	0.072	0.389	0.2103	
2695	0.077	0.394	0.2097	
2696	0.077	0.394	0.2094	
2697	0.072	0.389	0.2094	
2698	0.072	0.384	0.2090	
2699	0.072	0.384	0.2103	
2700	0.067	0.384	0.2094	
2701	0.077	0.399	0.2090	
2702	0.072	0.399	0.2090	
2703	0.067	0.394	0.2087	
2704	0.077	0.399	0.2087	
2705	0.077	0.399	0.2084	
2706	0.077	0.399	0.2078	
2707	0.077	0.399	0.2078	
2708	0.077	0.394	0.2078	
2709	0.082	0.394	0.2078	
2710	0.077	0.389	0.2081	
2711	0.067	0.384	0.2081	
2712	0.077	0.394	0.2087	
2713	0.077	0.399	0.2081	
2714	0.082	0.394	0.2081	
2715	0.067	0.384	0.2075	
2716	0.072	0.384	0.2075	
2717	0.067	0.389	0.2072	
2718	0.067	0.379	0.2069	
2719	0.067	0.384	0.2065	
2720	0.077	0.394	0.2075	
2721	0.077	0.399	0.2072	
2722	0.077	0.399	0.2065	
2723	0.072	0.399	0.2062	
2724	0.077	0.399	0.2059	
2725	0.067	0.384	0.2056	
2726	0.077	0.394	0.2053	
2727	0.077	0.394	0.2053	
2728	0.077	0.394	0.2053	
2729	0.072	0.389	0.2056	
2730	0.058	0.389	0.2056	
2731	0.077	0.399	0.2065	
2732	0.067	0.384	0.2056	
2733	0.067	0.394	0.2056	
2734	0.067	0.389	0.2056	
2735	0.067	0.379	0.2053	
2736	0.077	0.399	0.2050	
2737	0.067	0.384	0.2047	
2738	0.063	0.384	0.2044	
2739	0.063	0.394	0.2040	
2740	0.072	0.399	0.2044	
2741	0.082	0.394	0.2040	
2742	0.067	0.379	0.2047	
2743	0.063	0.394	0.2044	
2744	0.077	0.399	0.2044	
2745	0.077	0.399	0.2040	
2746	0.077	0.399	0.2034	
2747	0.077	0.399	0.2037	
2748	0.077	0.394	0.2040	
2749	0.072	0.399	0.2037	
2750	0.072	0.394	0.2037	
2751	0.072	0.399	0.2037	
2752	0.077	0.394	0.2031	
2753	0.072	0.389	0.2044	
2754	0.067	0.379	0.2037	
2755	0.072	0.389	0.2037	
2756	0.077	0.389	0.2034	
2757	0.072	0.389	0.2034	
2758	0.067	0.384	0.2028	
2759	0.063	0.379	0.2025	
2760	0.063	0.394	0.2022	
2761	0.077	0.394	0.2022	
2762	0.072	0.394	0.2019	
2763	0.072	0.389	0.2015	
2764	0.063	0.394	0.2015	
2765	0.072	0.394	0.2022	
2766	0.077	0.394	0.2019	
2767	0.077	0.394	0.2019	
2768	0.067	0.389	0.2015	
2769	0.067	0.389	0.2015	
2770	0.072	0.384	0.2019	
2771	0.067	0.389	0.2019	
2772	0.067	0.384	0.2015	
2773	0.067	0.379	0.2012	
2774	0.067	0.379	0.2015	
2775	0.067	0.379	0.2012	
2776	0.058	0.389	0.2015	
2777	0.063	0.389	0.2015	
2778	0.067	0.379	0.2015	
2779	0.067	0.379	0.2012	
2780	0.072	0.384	0.2009	
2781	0.067	0.379	0.2006	
2782	0.063	0.379	0.2006	
2783	0.067	0.389	0.2006	
2784	0.072	0.394	0.2003	
2785	0.077	0.389	0.2006	
2786	0.077	0.399	0.2006	
2787	0.067	0.394	0.2003	
2788	0.077	0.389	0.2003	
2789	0.077	0.399	0.2003	
2790	0.053	0.399	0.1997	
2791	0.067	0.374	0.1997	
2792	0.077	0.389	0.1994	
2793	0.072	0.394	0.1994	
2794	0.063	0.389	0.1994	
2795	0.067	0.379	0.2003	
2796	0.072	0.394	0.2009	
2797	0.067	0.389	0.2009	
2798	0.067	0.384	0.2006	
2799	0.067	0.389	0.2000	
2800	0.067	0.379	0.2000	
2801	0.067	0.389	0.1997	
2802	0.072	0.394	0.1994	
2803	0.067	0.374	0.1994	
2804	0.063	0.389	0.1997	
2805	0.072	0.384	0.1997	
2806	0.063	0.374	0.1997	
2807	0.067	0.389	0.1991	
2808	0.077	0.389	0.1994	
2809	0.058	0.389	0.1987	
2810	0.072	0.384	0.1987	
2811	0.067	0.379	0.1991	
2812	0.063	0.389	0.1991	
2813	0.072	0.384	0.1994	
2814	0.063	0.374	0.1991	
2815	0.072	0.384	0.1987	
2816	0.063	0.389	0.1987	
2817	0.072	0.389	0.1987	
2818	0.058	0.389	0.1991	
2819	0.067	0.379	0.1991	
2820	0.077	0.389	0.1997	
2821	0.063	0.389	0.1994	
2822	0.063	0.374	0.1991	
2823	0.067	0.379	0.1991	
2824	0.077	0.389	0.1991	
2825	0.077	0.389	0.1987	
2826	0.072	0.394	0.1984	
2827	0.072	0.394	0.1981	
2828	0.067	0.394	0.1981	
2829	0.058	0.389	0.1981	
2830	0.058	0.379	0.1981	
2831	0.058	0.379	0.1981	
2832	0.063	0.374	0.1978	
2833	0.063	0.374	0.1978	
2834	0.067	0.389	0.1978	
2835	0.067	0.394	0.1978	
2836	0.063	0.389	0.1972	
2837	0.058	0.389	0.1972	
2838	0.067	0.374	0.1978	
2839	0.077	0.389	0.1978	
2840	0.063	0.389	0.1978	
2841	0.067	0.384	0.1978	
2842	0.063	0.389	0.1981	
2843	0.072	0.379	0.1981	
2844	0.067	0.374	0.1981	
2845	0.067	0.389	0.1978	
2846	0.072	0.384	0.1981	
2847	0.063	0.374	0.1981	
2848	0.063	0.379	0.1978	
2849	0.072	0.394	0.1978	
2850	0.072	0.384	0.1975	
2851	0.067	0.379	0.1972	
2852	0.063	0.374	0.1972	
2853	0.058	0.389	0.1969	
2854	0.067	0.389	0.1972	
2855	0.077	0.394	0.1972	
2856	0.077	0.384	0.1972	
2857	0.067	0.384	0.1969	
2858	0.067	0.379	0.1963	
2859	0.072	0.384	0.1963	
2860	0.067	0.379	0.1963	
2861	0.063	0.374	0.1963	
2862	0.063	0.374	0.1963	
2863	0.067	0.374	0.1963	
2864	0.072	0.384	0.1963	
2865	0.067	0.384	0.1959	
2866	0.072	0.389	0.1972	
2867	0.072	0.384	0.1972	
2868	0.077	0.389	0.1972	
2869	0.072	0.389	0.1972	
2870	0.072	0.389	0.1972	
2871	0.063	0.374	0.1966	
2872	0.072	0.379	0.1975	
2873	0.072	0.389	0.1972	
2874	0.058	0.379	0.1972	
2875	0.067	0.374	0.1972	
2876	0.072	0.384	0.1991	
2877	0.072	0.399	0.1994	
2878	0.058	0.379	0.1994	
2879	0.067	0.374	0.1994	
2880	0.058	0.389	0.1991	
2881	0.077	0.379	0.1991	
2882	0.063	0.389	0.1991	
2883	0.067	0.379	0.1987	
2884	0.063	0.384	0.1984	
2885	0.077	0.389	0.1984	
2886	0.058	0.379	0.1981	
2887	0.072	0.389	0.1981	
2888	0.067	0.374	0.1978	
2889	0.077	0.394	0.1978	
2890	0.063	0.374	0.1978	
2891	0.067	0.389	0.1975	
2892	0.067	0.379	0.1972	
2893	0.067	0.384	0.1978	
2894	0.067	0.379	0.1978	
2895	0.058	0.384	0.1981	
2896	0.072	0.389	0.1981	
2897	0.067	0.379	0.1978	
2898	0.067	0.389	0.1978	
2899	0.077	0.389	0.1978	
2900	0.067	0.374	0.1975	
2901	0.058	0.389	0.1975	
2902	0.067	0.379	0.1978	
2903	0.067	0.389	0.1975	
2904	0.077	0.384	0.1975	
2905	0.058	0.379	0.1972	
2906	0.072	0.384	0.1972	
2907	0.067	0.374	0.1966	
2908	0.067	0.389	0.1963	
2909	0.072	0.384	0.1963	
2910	0.067	0.374	0.1963	
2911	0.067	0.389	0.1963	
2912	0.067	0.379	0.1966	
2913	0.067	0.389	0.1966	
2914	0.067	0.374	0.1959	
2915	0.067	0.389	0.1959	
2916	0.067	0.374	0.1959	
2917	0.072	0.379	0.1963	
2918	0.063	0.389	0.1963	
2919	0.067	0.379	0.1969	
2920	0.077	0.384	0.1963	
2921	0.067	0.384	0.1966	
2922	0.077	0.384	0.1972	
2923	0.058	0.379	0.1972	
2924	0.067	0.379	0.1969	
2925	0.063	0.374	0.1966	
2926	0.072	0.394	0.1966	
2927	0.067	0.379	0.1966	
2928	0.063	0.374	0.1966	
2929	0.063	0.384	0.1963	
2930	0.072	0.379	0.1972	
2931	0.063	0.389	0.1966	
2932	0.067	0.379	0.1966	
2933	0.072	0.389	0.1978	
2934	0.067	0.374	0.1978	
2935	0.072	0.384	0.1975	
2936	0.067	0.374	0.1972	
2937	0.063	0.374	0.1966	
2938	0.063	0.389	0.1966	
2939	0.067	0.389	0.1972	
2940	0.067	0.389	0.1972	
2941	0.067	0.389	0.1966	
2942	0.077	0.389	0.1966	
2943	0.077	0.384	0.1963	
2944	0.072	0.379	0.1966	
2945	0.067	0.374	0.1963	
2946	0.063	0.379	0.1959	
2947	0.077	0.384	0.1963	
2948	0.072	0.389	0.1966	
2949	0.072	0.384	0.1966	
2950	0.067	0.379	0.1963	
2951	0.077	0.379	0.1963	
2952	0.072	0.384	0.1963	
2953	0.077	0.384	0.1959	
2954	0.072	0.379	0.1963	
2955	0.072	0.379	0.1963	
2956	0.077	0.384	0.1959	
2957	0.077	0.384	0.1963	
2958	0.072	0.379	0.1963	
2959	0.067	0.374	0.1959	
2960	0.067	0.374	0.1963	
2961	0.067	0.374	0.1959	
2962	0.067	0.374	0.1959	
2963	0.067	0.369	0.1956	
2964	0.063	0.369	0.1956	
2965	0.072	0.379	0.1956	
2966	0.067	0.379	0.1956	
2967	0.072	0.379	0.1963	
2968	0.067	0.389	0.1959	
2969	0.053	0.379	0.1956	
2970	0.067	0.374	0.1956	
2971	0.077	0.384	0.1956	
2972	0.063	0.369	0.1956	
2973	0.072	0.384	0.1956	
2974	0.063	0.379	0.1959	
2975	0.077	0.389	0.1956	
2976	0.058	0.379	0.1963	
2977	0.067	0.374	0.1959	
2978	0.067	0.384	0.1959	
2979	0.067	0.374	0.1956	
2980	0.077	0.384	0.1956	
2981	0.063	0.379	0.1956	
2982	0.067	0.374	0.1956	
2983	0.072	0.384	0.1956	
2984	0.067	0.374	0.1956	
2985	0.067	0.384	0.1956	
2986	0.072	0.384	0.1956	
2987	0.072	0.379	0.1953	
2988	0.058	0.379	0.1956	
2989	0.072	0.384	0.1953	
2990	0.058	0.369	0.1953	
2991	0.077	0.384	0.1953	
2992	0.063	0.369	0.1953	
2993	0.067	0.384	0.1953	
2994	0.067	0.374	0.1953	
2995	0.067	0.374	0.1950	
2996	0.067	0.369	0.1953	
2997	0.058	0.379	0.1956	
2998	0.063	0.374	0.1953	
2999	0.058	0.379	0.1953	
3000	0.067	0.384	0.1953	
3001	0.077	0.384	0.1953	
3002	0.067	0.379	0.1950	
3003	0.067	0.379	0.1950	
3004	0.067	0.374	0.1947	
3005	0.072	0.379	0.1950	
3006	0.077	0.384	0.1950	
3007	0.067	0.374	0.1947	
3008	0.072	0.374	0.1947	
3009	0.067	0.384	0.1947	
3010	0.067	0.364	0.1947	
3011	0.067	0.374	0.1947	
3012	0.077	0.379	0.1947	
3013	0.067	0.384	0.1947	
3014	0.063	0.364	0.1947	
3015	0.072	0.384	0.1944	
3016	0.063	0.364	0.1947	
3017	0.067	0.374	0.1944	
3018	0.067	0.374	0.1944	
3019	0.067	0.379	0.1944	
3020	0.067	0.364	0.1944	
3021	0.072	0.379	0.1944	
3022	0.067	0.379	0.1941	
3023	0.072	0.379	0.1941	
3024	0.063	0.359	0.1941	
3025	0.067	0.389	0.1941	
3026	0.067	0.374	0.1938	
3027	0.058	0.369	0.1944	
3028	0.072	0.384	0.1944	
3029	0.067	0.369	0.1941	
3030	0.058	0.379	0.1941	
3031	0.072	0.379	0.1941	
3032	0.072	0.374	0.1941	
3033	0.063	0.369	0.1941	
3034	0.067	0.389	0.1938	
3035	0.067	0.369	0.1938	
3036	0.067	0.379	0.1938	
3037	0.067	0.374	0.1938	
3038	0.067	0.379	0.1935	
3039	0.067	0.384	0.1935	
3040	0.063	0.374	0.1931	
3041	0.067	0.379	0.1931	
3042	0.067	0.374	0.1931	
3043	0.067	0.379	0.1931	
3044	0.072	0.374	0.1935	
3045	0.053	0.379	0.1931	
3046	0.067	0.379	0.1931	
3047	0.067	0.374	0.1931	
3048	0.053	0.379	0.1931	
3049	0.067	0.379	0.1931	
3050	0.067	0.379	0.1931	
3051	0.067	0.374	0.1931	
3052	0.063	0.364	0.1928	
3053	0.058	0.379	0.1925	
3054	0.067	0.389	0.1928	
3055	0.067	0.379	0.1928	
3056	0.077	0.379	0.1928	
3057	0.067	0.379	0.1928	
3058	0.072	0.374	0.1928	
3059	0.053	0.379	0.1925	
3060	0.063	0.364	0.1925	
3061	0.067	0.364	0.1925	
3062	0.072	0.374	0.1922	
3063	0.072	0.379	0.1925	
3064	0.067	0.379	0.1922	
3065	0.058	0.374	0.1925	
3066	0.072	0.379	0.1922	
3067	0.053	0.369	0.1922	
3068	0.067	0.379	0.1919	
3069	0.067	0.369	0.1919	
3070	0.067	0.379	0.1919	
3071	0.072	0.374	0.1919	
3072	0.063	0.364	0.1919	
3073	0.072	0.379	0.1919	
3074	0.072	0.379	0.1922	
3075	0.072	0.374	0.1919	
3076	0.067	0.369	0.1916	
3077	0.053	0.374	0.1916	
3078	0.067	0.384	0.1919	
3079	0.072	0.374	0.1916	
3080	0.067	0.374	0.1916	
3081	0.063	0.369	0.1916	
3082	0.058	0.364	0.1916	
3083	0.072	0.379	0.1913	
3084	0.067	0.374	0.1916	
3085	0.067	0.374	0.1913	
3086	0.067	0.374	0.1916	
3087	0.067	0.374	0.1913	
3088	0.067	0.379	0.1916	
3089	0.067	0.384	0.1913	
3090	0.072	0.379	0.1913	
3091	0.072	0.374	0.1910	
3092	0.067	0.374	0.1907	
3093	0.067	0.379	0.1907	
3094	0.053	0.374	0.1913	
3095	0.063	0.364	0.1910	
3096	0.067	0.374	0.1907	
3097	0.067	0.374	0.1907	
3098	0.067	0.379	0.1907	
3099	0.053	0.379	0.1907	
3100	0.063	0.364	0.1907	
3101	0.067	0.364	0.1907	
3102	0.067	0.374	0.1907	
3103	0.067	0.379	0.1907	
3104	0.067	0.374	0.1903	
3105	0.058	0.379	0.1903	
3106	0.067	0.369	0.1903	
3107	0.058	0.374	0.1903	
3108	0.067	0.379	0.1900	
3109	0.063	0.364	0.1900	
3110	0.072	0.379	0.1900	
3111	0.058	0.369	0.1900	
3112	0.067	0.374	0.1900	
3113	0.053	0.369	0.1900	
3114	0.072	0.374	0.1900	
3115	0.058	0.374	0.1897	
3116	0.067	0.374	0.1894	
3117	0.053	0.369	0.1897	
3118	0.067	0.374	0.1897	
3119	0.053	0.374	0.1897	
3120	0.067	0.374	0.1894	
3121	0.067	0.379	0.1894	
3122	0.058	0.374	0.1894	
3123	0.067	0.369	0.1891	
3124	0.053	0.374	0.1891	
3125	0.063	0.364	0.1894	
3126	0.067	0.374	0.1894	
3127	0.067	0.379	0.1894	
3128	0.053	0.374	0.1894	
3129	0.063	0.364	0.1894	
3130	0.067	0.364	0.1891	
3131	0.067	0.374	0.1891	
3132	0.067	0.379	0.1891	
3133	0.063	0.374	0.1891	
3134	0.067	0.369	0.1891	
3135	0.067	0.374	0.1891	
3136	0.072	0.374	0.1891	
3137	0.063	0.364	0.1888	
3138	0.067	0.379	0.1888	
3139	0.067	0.364	0.1888	
3140	0.053	0.374	0.1888	
3141	0.067	0.379	0.1885	
3142	0.063	0.359	0.1888	
3143	0.067	0.379	0.1888	
3144	0.063	0.364	0.1885	
3145	0.063	0.374	0.1885	
3146	0.063	0.369	0.1882	
3147	0.063	0.374	0.1882	
3148	0.072	0.369	0.1885	
3149	0.063	0.364	0.1882	
3150	0.067	0.374	0.1882	
3151	0.063	0.364	0.1882	
3152	0.058	0.374	0.1882	
3153	0.067	0.374	0.1882	
3154	0.058	0.374	0.1879	
3155	0.067	0.374	0.1882	
3156	0.067	0.364	0.1879	
3157	0.067	0.374	0.1879	
3158	0.072	0.374	0.1879	
3159	0.063	0.359	0.1879	
3160	0.067	0.379	0.1875	
3161	0.067	0.369	0.1879	
3162	0.053	0.374	0.1879	
3163	0.067	0.379	0.1875	
3164	0.067	0.364	0.1875	
3165	0.058	0.364	0.1875	
3166	0.053	0.374	0.1872	
3167	0.063	0.374	0.1872	
3168	0.067	0.379	0.1869	
3169	0.067	0.374	0.1869	
3170	0.067	0.374	0.1869	
3171	0.067	0.379	0.1869	
3172	0.067	0.379	0.1869	
3173	0.067	0.374	0.1869	
3174	0.067	0.374	0.1869	
3175	0.067	0.374	0.1866	
3176	0.067	0.374	0.1869	
3177	0.058	0.359	0.1866	
3178	0.063	0.364	0.1866	
3179	0.067	0.369	0.1866	
3180	0.067	0.374	0.1863	
3181	0.067	0.369	0.1863	
3182	0.067	0.374	0.1863	
3183	0.053	0.359	0.1863	
3184	0.067	0.374	0.1863	
3185	0.067	0.374	0.1863	
3186	0.063	0.364	0.1863	
3187	0.067	0.379	0.1863	
3188	0.063	0.364	0.1860	
3189	0.067	0.374	0.1863	
3190	0.067	0.374	0.1860	
3191	0.063	0.364	0.1860	
3192	0.053	0.359	0.1860	
3193	0.053	0.374	0.1857	
3194	0.067	0.374	0.1857	
3195	0.067	0.374	0.1857	
3196	0.067	0.374	0.1857	
3197	0.067	0.374	0.1857	
3198	0.072	0.374	0.1857	
3199	0.067	0.364	0.1857	
3200	0.067	0.369	0.1857	
3201	0.067	0.374	0.1857	
3202	0.077	0.374	0.1857	
3203	0.067	0.374	0.1854	
3204	0.063	0.359	0.1854	
3205	0.067	0.364	0.1854	
3206	0.067	0.369	0.1854	
3207	0.067	0.364	0.1851	
3208	0.058	0.359	0.1851	
3209	0.063	0.359	0.1851	
3210	0.063	0.364	0.1847	
3211	0.053	0.374	0.1851	
3212	0.067	0.374	0.1851	
3213	0.067	0.374	0.1847	
3214	0.067	0.374	0.1847	
3215	0.067	0.374	0.1847	
3216	0.063	0.369	0.1847	
3217	0.053	0.374	0.1844	
3218	0.063	0.374	0.1844	
3219	0.053	0.374	0.1847	
3220	0.067	0.374	0.1847	
3221	0.067	0.374	0.1847	
3222	0.063	0.369	0.1844	
3223	0.058	0.374	0.1844	
3224	0.067	0.374	0.1844	
